Timestamp,Open,High,Low,Close,Volume_(BTC),Volume_(Currency),Weighted_Price
9/03/2017 3:00,1201.94,1206.04,1186,1190.4,553.1037281,661148.3088,1198.371909
9/03/2017 4:00,1190.41,1193.89,1175.59,1187.14,660.101263,781913.2434,1186.688094
9/03/2017 5:00,1187.01,1199,1179.81,1195.94,850.7342629,1011990.065,1188.62995
9/03/2017 6:00,1195.59,1196.01,1183.17,1188.41,339.4611399,415471.6337,1190.996531
9/03/2017 7:00,1189.02,1195,1186.13,1186.13,206.8197287,246212.1983,1190.648337
9/03/2017 8:00,1185.5,1186.36,1175.04,1177.64,292.1578776,345705.3865,1184.395666
9/03/2017 9:00,1179,1179.71,1155,1163.89,1320.627783,1536052.783,1167.138091
9/03/2017 10:00,1163.86,1174.87,1155.43,1161.9,763.521102,887514.0653,1163.144976
9/03/2017 11:00,1161.9,1165.04,1151,1165.04,917.7495135,1059793.154,1157.714511
9/03/2017 12:00,1165.16,1169.57,1145.5,1150.05,520.0567898,599382.5662,1153.981387
9/03/2017 13:00,1149.34,1155.06,1135.01,1135.01,426.3907145,487836.5494,1148.792278
9/03/2017 14:00,1135.02,1145.99,1135.02,1145.7,487.0941652,556293.6215,1142.498402
9/03/2017 15:00,1146,1163.54,1143.91,1159.07,190.1997238,219219.7091,1151.674253
9/03/2017 16:00,1159.07,1163,1152.16,1152.16,110.9533747,128352.5632,1156.885541
9/03/2017 17:00,1152.02,1159.43,1145.05,1145.05,199.4303393,229581.488,1151.377366
9/03/2017 18:00,1145.34,1156.15,1145,1155.78,146.0278593,174629.8357,1149.77848
9/03/2017 19:00,1155.98,1174.59,1155.16,1172.77,373.1107144,435306.3392,1167.841637
9/03/2017 20:00,1172.82,1177.4,1165.72,1176.01,341.7188731,400801.7732,1172.66763
9/03/2017 21:00,1175.51,1189.23,1174,1186.32,452.316321,533957.0844,1182.064626
9/03/2017 22:00,1189,1189,1175.73,1177.5,325.4711292,386296.6553,1181.233693
9/03/2017 23:00,1177.5,1177.74,1172.34,1173,262.9056145,309116.4827,1175.445312
10/03/2017 0:00,1173,1173,1158.95,1170.5,212.5968997,247611.3362,1164.408333
10/03/2017 1:00,1167.11,1183,1167.11,1181,275.5459602,330135.9901,1176.45157
10/03/2017 2:00,1180.43,1186,1170.47,1175.7,387.9768588,457545.9596,1179.441444
10/03/2017 3:00,1175.7,1183.44,1175,1181.99,274.1586058,323325.3243,1178.770971
10/03/2017 4:00,1181.16,1194.99,1178,1192,624.4779574,741437.2862,1185.311745
10/03/2017 5:00,1191.71,1208,1188.8,1206.14,840.5904135,1008238.866,1196.600187
10/03/2017 6:00,1206.34,1207,1191.72,1201,472.018407,567103.3875,1202.074012
10/03/2017 7:00,1201,1204,1197.38,1199.76,160.9722974,193291.4753,1200.291488
10/03/2017 8:00,1199.97,1202.99,1196.12,1198.95,182.6508053,219144.9662,1200.510968
10/03/2017 9:00,1198.93,1199.07,1191.16,1198.24,258.3135656,308911.9078,1195.978794
10/03/2017 10:00,1198.24,1202.7,1195.51,1197.98,260.0626833,311890.6238,1199.503551
10/03/2017 11:00,1199.28,1199.31,1182,1185.68,171.9339603,204675.7151,1194.696717
10/03/2017 12:00,1185.75,1194.53,1185.75,1190.89,213.8760477,254558.5728,1189.68227
10/03/2017 13:00,1190.99,1206.73,1190.97,1199.54,333.4885878,400068.3666,1200.262823
10/03/2017 14:00,1199.54,1204.91,1197.67,1199.58,82.35412931,98950.71453,1201.304505
10/03/2017 15:00,1199.58,1203.91,1196.16,1199.01,204.2100283,245086.5548,1200.178455
10/03/2017 16:00,1199.01,1207.5,1198.66,1199.05,146.8170648,176643.6294,1201.541432
10/03/2017 17:00,1199.07,1200,1197.84,1198.49,50.14799434,60111.85941,1198.755255
10/03/2017 18:00,1198.49,1198.5,1195.55,1196.67,25.84141371,30933.18492,1197.1171
10/03/2017 19:00,1195.55,1195.99,1181.25,1181.25,235.1486456,279722.1212,1190.439588
10/03/2017 20:00,1181.25,1189.1,1170,1189.1,534.7339448,630159.1254,1182.346795
10/03/2017 21:00,1189.6,1193.13,1185.08,1185.94,229.7021969,273658.5615,1190.285448
10/03/2017 22:00,1185.94,1196.44,1185.66,1195,193.6592154,231041.9712,1192.158413
10/03/2017 23:00,1195,1202.5,1193.31,1200,234.0294185,281526.8894,1195.744389
11/03/2017 0:00,1200.11,1205.05,1192.16,1195.6,254.5221872,306097.212,1200.831556
11/03/2017 1:00,1196.56,1208,1195.04,1201.04,219.6569874,264238.6521,1200.568092
11/03/2017 2:00,1200.94,1350,1170,1273,6028.180735,7588018.043,1239.105919
11/03/2017 3:00,1273,1302,1240,1255.99,2123.897897,2695539.638,1264.23039
11/03/2017 4:00,1253.1,1254.66,1214.27,1239.73,1243.868482,1533890.683,1238.495797
11/03/2017 5:00,1239.72,1257.18,1233,1246.43,463.9919317,576839.7398,1243.068854
11/03/2017 6:00,1247.93,1256.62,1246.55,1252,256.7944807,321165.5614,1251.305994
11/03/2017 7:00,1252,1253.09,1238.76,1247.93,388.1400069,482977.9115,1244.234079
11/03/2017 8:00,1248,1273.33,1244.13,1270,1118.852117,1412689.404,1258.567412
11/03/2017 9:00,1270.52,1293,1265.8,1284.94,1402.337359,1791445.575,1275.96375
11/03/2017 10:00,1284.05,1284.05,975,1105,13693.2286,14768927.65,1097.116738
11/03/2017 11:00,1105,1123,1060.4,1091.77,2264.165772,2483593.066,1101.404079
11/03/2017 12:00,1091.76,1119.89,1070.5,1116.97,1739.174362,1897130.177,1092.752671
11/03/2017 13:00,1111.55,1130,1106.51,1122.74,715.1934841,803280.8926,1120.278656
11/03/2017 14:00,1122.78,1142.25,1119.29,1138.99,808.5731519,916464.9008,1135.990226
11/03/2017 15:00,1136.32,1142,1128.47,1132.53,372.5224289,422539.0393,1135.608113
11/03/2017 16:00,1132.64,1143.99,1132.64,1142.21,158.2435097,182690.1784,1139.58239
11/03/2017 17:00,1142.21,1146.63,1142.21,1142.53,217.8894581,249556.6589,1145.144524
11/03/2017 18:00,1142.53,1148,1140.01,1147.99,216.5706604,250275.7757,1145.813731
11/03/2017 19:00,1148,1160,1146.28,1158.29,457.2598565,526333.3081,1149.471663
11/03/2017 20:00,1155.56,1180,1155.56,1178,586.0910796,686090.2315,1172.422294
11/03/2017 21:00,1177.96,1198,1173,1195,422.0160962,506608.1965,1182.119274
11/03/2017 22:00,1195,1198,1166.74,1166.74,603.1370321,712300.4583,1184.230971
11/03/2017 23:00,1170.9,1188.33,1165.56,1186.59,225.2852874,265416.5821,1181.865206
12/03/2017 0:00,1185.09,1190,1178.68,1178.69,138.1247954,164080.2728,1184.65582
12/03/2017 1:00,1178.69,1188.96,1175,1185.99,124.3504746,146970.8041,1183.649535
12/03/2017 2:00,1184.61,1197.8,1183.21,1196.79,245.0630626,291725.8019,1190.000787
12/03/2017 3:00,1196.19,1196.81,1172.03,1187.06,189.6204046,224729.5555,1186.78274
12/03/2017 4:00,1185.72,1187.12,1174.01,1184.74,292.9666333,345052.6728,1180.437346
12/03/2017 5:00,1184.65,1186.68,1177.61,1182.21,176.0690564,208131.0976,1181.74231
12/03/2017 6:00,1180.58,1186.19,1180.25,1181.74,51.83076778,61297.93959,1182.570893
12/03/2017 7:00,1181.75,1182.74,1171.24,1172.96,172.3302802,202787.6549,1177.792531
12/03/2017 8:00,1173.16,1183.5,1173.16,1177.11,79.50947931,93694.8138,1178.429042
12/03/2017 9:00,1178.21,1179.66,1159.57,1170.98,393.091311,460590.2885,1170.630448
12/03/2017 10:00,1171.19,1171.19,1160.46,1165.51,238.0556535,277949.0381,1167.163832
12/03/2017 11:00,1165.5,1181.57,1162.13,1176.91,331.5095275,388704.0373,1173.101161
12/03/2017 12:00,1176.91,1177.93,1169.45,1176.55,131.1684024,153858.9122,1173.877593
12/03/2017 13:00,1176.58,1179.92,1173.3,1178.57,55.99477134,65929.30829,1177.695931
12/03/2017 14:00,1175.46,1191.14,1175.46,1185.44,642.2303825,760931.7033,1183.992993
12/03/2017 15:00,1185.44,1185.92,1177.63,1178.66,61.51064452,72645.69148,1182.00831
12/03/2017 16:00,1178.66,1182.8,1176.84,1178.49,65.64399554,77417.38429,1178.648693
12/03/2017 17:00,1178.38,1182.93,1178.38,1181.34,33.00475855,40616.76656,1181.096684
12/03/2017 18:00,1181.36,1183.94,1179.68,1180.56,27.43916472,32425.00109,1180.789579
12/03/2017 19:00,1179.68,1183.99,1178.09,1178.65,53.10782043,62756.91866,1179.848589
12/03/2017 20:00,1178.74,1180.27,1176.57,1176.98,63.55393326,74847.34872,1177.80801
12/03/2017 21:00,1176.98,1179.98,1173.8,1177.47,77.11941002,90751.71283,1176.52842
12/03/2017 22:00,1177.39,1180.1,1176.29,1178,67.65754947,79772.53708,1178.501506
12/03/2017 23:00,1178.38,1178.72,1173.95,1174.59,155.3152786,182631.5883,1175.243298
13/03/2017 0:00,1174.59,1177,1170.9,1174.71,85.94729617,100897.3658,1173.278804
13/03/2017 1:00,1174.71,1177,1173.18,1175.64,50.0381921,58841.38051,1175.482894
13/03/2017 2:00,1175.64,1181.39,1174.61,1181.39,94.74030988,111567.0646,1176.499771
13/03/2017 3:00,1181.39,1214,1180.38,1200.27,1093.229498,1312878.59,1197.433045
13/03/2017 4:00,1204.35,1224,1200.27,1210.05,737.2252927,896311.5777,1211.768874
13/03/2017 5:00,1211.32,1234.04,1210,1221.01,492.8020255,604306.1558,1223.875456
13/03/2017 6:00,1221.59,1227.75,1215.22,1226,207.5602563,253329.7186,1221.493703
13/03/2017 7:00,1224.01,1239,1220.11,1238,341.6786825,421814.1624,1228.473448
13/03/2017 8:00,1236.76,1241.85,1230,1230.4,342.2417981,422699.7831,1234.811923
13/03/2017 9:00,1231.29,1232.01,1214.35,1217.31,440.7991716,538857.4234,1224.975609
13/03/2017 10:00,1218.21,1224.47,1218.21,1223.39,306.5682516,374486.7421,1221.135171
13/03/2017 11:00,1223.86,1236.16,1223.69,1230.35,222.6831167,274208.7433,1230.078262
13/03/2017 12:00,1231.8,1233.97,1226,1226.62,90.46544743,111388.9199,1229.955678
13/03/2017 13:00,1226.42,1230.11,1223.85,1227.56,107.0424589,131372.0841,1225.508407
13/03/2017 14:00,1227.4,1229.15,1223.99,1224,196.8780577,260303.0353,1226.825849
13/03/2017 15:00,1223.95,1227.7,1222.15,1227.5,220.616834,269996.461,1225.039721
13/03/2017 16:00,1226.04,1236,1223.16,1236,144.9163855,178764.6092,1227.936813
13/03/2017 17:00,1233.55,1243,1233.55,1236.98,153.6163504,190464.393,1238.246917
13/03/2017 18:00,1237.21,1242.37,1226.4,1228.86,92.38252,116762.7452,1234.931875
13/03/2017 19:00,1228.82,1230,1216.82,1227.14,240.7658161,295895.4571,1225.154094
13/03/2017 20:00,1227.14,1229.5,1215.43,1223.19,194.014298,236853.278,1222.679545
13/03/2017 21:00,1223.19,1233.1,1220.5,1230,193.5361726,247829.9702,1227.838792
13/03/2017 22:00,1230.88,1232.19,1220.5,1220.5,133.5269202,164307.1615,1230.929894
13/03/2017 23:00,1226.02,1233.47,1220.51,1231.99,274.0199865,338355.7554,1229.991326
14/03/2017 0:00,1231.99,1238.98,1229.84,1238.98,246.1650856,303801.215,1233.606347
14/03/2017 1:00,1238.09,1249.02,1235.35,1242.34,561.4001404,698364.1393,1243.440229
14/03/2017 2:00,1243.01,1248,1234,1237.94,424.621326,526594.778,1241.187816
14/03/2017 3:00,1236.06,1240.58,1227,1228.87,313.5709563,389182.0015,1233.663405
14/03/2017 4:00,1228.87,1241,1225.77,1240.37,311.916365,385322.8233,1232.782248
14/03/2017 5:00,1241,1242.5,1235,1238,372.3427376,461621.1499,1238.555688
14/03/2017 6:00,1238.01,1238.02,1235.5,1238.02,252.3486808,312329.9117,1237.493607
14/03/2017 7:00,1238,1241,1235,1236.93,473.9237871,586384.9292,1237.435804
14/03/2017 8:00,1237.53,1240.47,1236.88,1240.42,155.5747586,192780.2447,1239.205714
14/03/2017 9:00,1239.5,1245,1238.63,1245,258.628349,321135.0517,1241.738495
14/03/2017 10:00,1245,1247.99,1238.41,1242.05,175.124918,217632.4681,1241.799538
14/03/2017 11:00,1241.93,1242.45,1238.99,1242.1,48.48570416,60153.62758,1240.828651
14/03/2017 12:00,1241.54,1245,1240.14,1242.46,83.35981256,103629.7916,1242.333104
14/03/2017 13:00,1242.46,1250,1236.93,1239.41,387.0803654,481288.0358,1240.096438
14/03/2017 14:00,1239.41,1242.7,1239.41,1240.46,82.74011576,102608.3844,1240.546955
14/03/2017 15:00,1240.45,1243.39,1240,1240.01,137.1664356,170189.8008,1240.612674
14/03/2017 16:00,1240.83,1241.32,1240,1240,146.9616407,182763.4432,1240.632336
14/03/2017 17:00,1241.32,1241.32,1235,1236.33,89.25047216,110470.3257,1237.151489
14/03/2017 18:00,1236.35,1236.38,1235,1236.37,102.8267449,127000.4868,1235.45995
14/03/2017 19:00,1235.01,1236.37,1227,1227.66,223.7902217,275291.9188,1229.412887
14/03/2017 20:00,1227.66,1235,1226.5,1230.5,236.3882707,290778.4727,1229.460328
14/03/2017 21:00,1229.3,1239.33,1229.3,1237.48,128.5487361,161596.6077,1235.39747
14/03/2017 22:00,1237.49,1239.17,1234.6,1236.5,107.0639996,132487.4015,1237.368508
14/03/2017 23:00,1236.5,1239.9,1236.5,1238.2,66.99622699,82974.60195,1238.204767
15/03/2017 0:00,1238.09,1245.8,1236.52,1244.03,370.5175697,460146.1757,1242.952169
15/03/2017 1:00,1244.8,1247.99,1242.85,1247.15,294.9073808,368522.1997,1245.02413
15/03/2017 2:00,1246.73,1252.22,1246.02,1252.22,635.0214759,792706.0902,1248.068947
15/03/2017 3:00,1250.77,1260,1250.66,1258.19,784.271742,985204.9163,1255.718217
15/03/2017 4:00,1258,1258.19,1246.02,1246.93,300.8554478,376007.9684,1252.046462
15/03/2017 5:00,1248.52,1256.85,1248.52,1255.65,187.1927532,234563.5793,1253.118547
15/03/2017 6:00,1254.01,1256.13,1254,1254.06,90.62557508,113732.4071,1254.842867
15/03/2017 7:00,1254.06,1256.73,1246.02,1246.62,229.1218326,286281.0234,1253.023673
15/03/2017 8:00,1246.61,1250,1242.95,1249.88,599.836133,747429.8995,1247.53772
15/03/2017 9:00,1249.89,1252.92,1248.93,1250.7,141.3475421,176721.6562,1250.289746
15/03/2017 10:00,1250.7,1252.66,1244.63,1247.39,92.7162243,115781.2156,1249.769653
15/03/2017 11:00,1247.86,1249.32,1239.01,1245.62,249.4240456,310305.3382,1244.800048
15/03/2017 12:00,1244.17,1249,1244.15,1245.86,128.6205752,161095.5181,1246.625277
15/03/2017 13:00,1245.82,1248.95,1244.89,1245.86,101.7120287,139284.4624,1246.619984
15/03/2017 14:00,1245.86,1249.85,1244.79,1249.62,68.09843915,84923.92998,1247.378799
15/03/2017 15:00,1249.62,1249.99,1248.17,1248.61,39.71122979,49594.18827,1249.137636
15/03/2017 16:00,1248.63,1249.75,1244.79,1246.09,68.76658285,85774.4471,1247.869525
15/03/2017 17:00,1246.14,1248.82,1243.76,1246.02,83.14753058,103592.7987,1246.014757
15/03/2017 18:00,1245.82,1249.04,1238.32,1247.25,246.7442007,306669.488,1245.698215
15/03/2017 19:00,1247.34,1256.19,1247.24,1254.44,113.0813996,141628.6993,1251.040655
15/03/2017 20:00,1253.65,1256.78,1250.02,1253.99,108.7809751,136431.8567,1252.702347
15/03/2017 21:00,1254.98,1255.05,1250.75,1252.58,82.87919459,103935.7075,1254.027493
15/03/2017 22:00,1252.58,1255.05,1248.61,1249.35,83.16429726,104125.0204,1251.946576
15/03/2017 23:00,1249.35,1254.12,1245.24,1253.22,219.0299445,273821.827,1250.662183
16/03/2017 0:00,1249.73,1255,1249,1253.22,112.9285709,141578.3572,1252.573703
16/03/2017 1:00,1253.23,1260,1253.15,1255.45,377.3009762,474128.6476,1256.308838
16/03/2017 2:00,1258.13,1259.43,1253.3,1254.79,240.404842,302132.2902,1256.868997
16/03/2017 3:00,1254.79,1255.64,1251.56,1254.55,100.8182014,126390.1335,1253.731052
16/03/2017 4:00,1253.25,1257.24,1252.07,1256.2,228.6334489,286786.6183,1254.736511
16/03/2017 5:00,1256.85,1258,1245.29,1249.3,147.5763588,184994.9395,1252.222362
16/03/2017 6:00,1249.3,1252.54,1248.71,1249.92,141.6162485,177059.008,1250.523435
16/03/2017 7:00,1249.68,1252.33,1245.89,1248,284.5855449,355386.8202,1249.322813
16/03/2017 8:00,1248,1251.4,1247.99,1249.81,172.5877299,215525.6677,1248.852483
16/03/2017 9:00,1250.19,1253.21,1245.51,1251.25,235.5958958,294330.4212,1250.482743
16/03/2017 10:00,1251.18,1255,1250.02,1253.79,237.1984902,297139.2807,1252.588323
16/03/2017 11:00,1251.3,1259.99,1250.87,1259.97,277.4404759,348478.7421,1254.428327
16/03/2017 12:00,1259.97,1259.99,1255,1257.32,164.8522962,207415.9358,1258.320174
16/03/2017 13:00,1258.75,1258.96,1253.18,1253.72,179.7145457,225632.2148,1256.566293
16/03/2017 14:00,1253.7,1256.96,1253.45,1254.48,73.88716465,92665.49682,1254.257285
16/03/2017 15:00,1254.07,1254.73,1249,1249.05,134.7883354,173665.8429,1250.914742
16/03/2017 16:00,1249.47,1252.88,1246.9,1248.59,686.0099885,857565.7278,1249.597661
16/03/2017 17:00,1248.58,1250.71,1244,1247.53,278.7015703,352643.2428,1246.601942
16/03/2017 18:00,1248.13,1248.13,1225.37,1226.6,1013.012509,1252422.863,1239.191161
16/03/2017 19:00,1226.6,1243.4,1225.37,1240.1,286.9699518,354307.1741,1234.991645
16/03/2017 20:00,1240.11,1241.99,1236.58,1239,266.2320813,329646.7297,1238.553264
16/03/2017 21:00,1239.58,1239.58,1226,1229.79,356.1146308,438444.0456,1231.88245
16/03/2017 22:00,1227.72,1229.79,1220,1221.98,822.3516736,1006135.209,1225.257357
16/03/2017 23:00,1221.98,1237.59,1221,1233.01,316.0363726,388368.2136,1229.196845
17/03/2017 0:00,1233.64,1235.1,1220.51,1228.78,407.1856692,506154.811,1229.69077
17/03/2017 1:00,1228.61,1233.13,1209.56,1217.35,693.2588559,844761.868,1226.110029
17/03/2017 2:00,1215.71,1222.24,1214.11,1220,222.716356,271112.9651,1218.21552
17/03/2017 3:00,1220,1224.19,1215.35,1219.66,368.6976009,449905.3512,1221.423031
17/03/2017 4:00,1219.76,1220.75,1212.46,1218.99,188.8542408,229801.2776,1217.140022
17/03/2017 5:00,1218.99,1219,1214.41,1218.99,138.3311943,168342.0903,1217.314964
17/03/2017 6:00,1219,1221.4,1215.76,1221.4,569.3476332,693763.6978,1218.763789
17/03/2017 7:00,1220.54,1220.54,1212,1215.68,359.5490726,437242.5111,1217.908622
17/03/2017 8:00,1215.61,1215.61,1177,1187.2,2187.76578,2606176.813,1192.281317
17/03/2017 9:00,1188.62,1195,1148.5,1155,2002.289016,2335603.626,1173.569762
17/03/2017 10:00,1155.3,1171.81,1130,1168,2507.005468,2870789.849,1147.719244
17/03/2017 11:00,1168,1189.91,1150.16,1174.58,885.5805943,1039994.809,1171.223778
17/03/2017 12:00,1174.62,1187.99,1171.68,1172.62,295.7988004,349053.7104,1179.400521
17/03/2017 13:00,1172,1173.23,1151.24,1168.25,623.6289062,724417.5381,1161.054684
17/03/2017 14:00,1169.52,1169.57,1156.55,1162.22,129.310502,150146.5784,1163.178097
17/03/2017 15:00,1162.22,1162.22,1130,1148.82,508.5662035,582769.8189,1153.432563
17/03/2017 16:00,1148.63,1148.63,1101,1123.65,949.4755708,1062916.493,1127.767401
17/03/2017 17:00,1123.51,1141,1110.75,1130.75,206.5410092,232794.8804,1127.207277
17/03/2017 18:00,1128.91,1140.16,1124.91,1138.39,471.6086022,534326.7244,1132.578427
17/03/2017 19:00,1136.15,1138.29,1077.38,1097.99,1480.588677,1631033.523,1118.262945
17/03/2017 20:00,1097.99,1123.44,1096.5,1107.47,993.3749041,1102110.685,1109.890082
17/03/2017 21:00,1107.46,1136.05,1103.29,1117.75,1611.174798,1800671.397,1119.718452
17/03/2017 22:00,1117.74,1121.04,1090.27,1117,688.6273338,762143.3412,1111.381796
17/03/2017 23:00,1118.78,1133,1113.11,1127.54,536.7951616,603281.0246,1121.279859
18/03/2017 0:00,1131.09,1153.15,1125.88,1149,794.5651993,904772.0138,1139.49762
18/03/2017 1:00,1149,1157.6,1139.01,1153.81,967.2338657,1110463.345,1147.225586
18/03/2017 2:00,1156,1157.68,1142.58,1146.43,593.4448541,681645.8808,1149.667003
18/03/2017 3:00,1143.84,1165.61,1143.84,1165,322.4129228,373239.8654,1155.663267
18/03/2017 4:00,1164.98,1165.67,1155.43,1158.84,284.5333834,341823.9798,1160.940251
18/03/2017 5:00,1159.64,1165.91,1150.01,1151.88,441.7716673,516981.5668,1158.555251
18/03/2017 6:00,1151.88,1153.05,1136.3,1136.3,307.2346288,351644.9631,1144.455098
18/03/2017 7:00,1136.3,1136.3,1115,1120.8,729.8415417,819459.797,1124.112462
18/03/2017 8:00,1120.07,1130.92,1120.07,1123.46,159.8113932,180004.2376,1126.479085
18/03/2017 9:00,1126.18,1126.18,1110,1110.15,567.6544283,632348.1519,1116.238763
18/03/2017 10:00,1110.35,1113.14,1080,1111,1552.997629,1703600.07,1100.900158
18/03/2017 11:00,1110.98,1111,1069.99,1087.88,895.5348453,969102.1452,1089.406925
18/03/2017 12:00,1086.89,1091.44,1063,1071.02,871.6971333,939524.1399,1079.970972
18/03/2017 13:00,1068.16,1099,1068.14,1081.71,235.5779586,255036.6942,1083.665222
18/03/2017 14:00,1081.01,1095,1077.59,1079.42,288.4867004,314241.6096,1089.528897
18/03/2017 15:00,1077.68,1087.56,1056.32,1060.01,370.6838289,395318.7542,1072.135254
18/03/2017 16:00,1060.01,1070.6,1058.05,1060.14,203.8462529,216796.871,1063.478718
18/03/2017 17:00,1060,1089.9,1060,1069.9,205.8173065,220944.5094,1072.079242
18/03/2017 18:00,1069.94,1077.59,1059.58,1066.11,317.3474658,338129.6602,1068.091118
18/03/2017 19:00,1071.64,1077.94,1062.9,1074.76,243.0689347,260077.967,1071.724879
18/03/2017 20:00,1074.94,1077,1070.01,1074.66,175.5452368,188607.1708,1073.895278
18/03/2017 21:00,1071.66,1074.63,1065.57,1071.3,236.6945857,279944.4949,1070.51836
18/03/2017 22:00,1071.3,1089,1065,1089,388.5075782,418331.2562,1073.745956
18/03/2017 23:00,1088.99,1098.98,1084.26,1085,481.4684533,537316.4464,1093.338984
19/03/2017 0:00,1085,1090.92,1080,1086.37,190.6424611,206635.8257,1084.633437
19/03/2017 1:00,1086.02,1088.87,1057.35,1063.16,1229.281962,1311860.582,1076.529635
19/03/2017 2:00,1062.05,1066.31,1000,1029.68,4885.746533,5022051.338,1042.765908
19/03/2017 3:00,1026.71,1029.72,987.71,994.66,2981.685721,3001851.543,1008.593801
19/03/2017 4:00,994.65,1012,948.73,971.68,3535.099383,3428959.64,980.3921103
19/03/2017 5:00,974.05,1008.88,953.16,1006.92,859.1788951,844230.8068,982.943679
19/03/2017 6:00,1003.45,1007.99,981.39,1004,837.7457248,836567.0743,999.2802813
19/03/2017 7:00,1004,1008.99,975,983.94,504.9015498,501974.9798,994.3056197
19/03/2017 8:00,983.96,996.09,975,979.9,412.102654,405705.0971,985.3137223
19/03/2017 9:00,979.9,984.36,955,955.2,613.2921297,591688.5106,967.1033604
19/03/2017 10:00,955.35,981,945,981,1334.796639,1277419.768,960.6503549
19/03/2017 11:00,981,985,944.36,949.21,405.0109975,388846.0328,961.2645827
19/03/2017 12:00,949.21,972,945.51,969.4,345.7631591,341226.4973,959.5301105
19/03/2017 13:00,969.4,984.99,969.4,974,388.7224509,380250.1183,977.2584787
19/03/2017 14:00,974,997.19,974,989.02,540.1388655,534953.2953,990.1970837
19/03/2017 15:00,991.29,1009.99,989.95,1009.99,498.871648,500278.8627,999.9019235
19/03/2017 16:00,1009.99,1011,995.31,998.93,617.6397118,619729.2524,1003.985118
19/03/2017 17:00,998.93,1001.52,981.01,1000.96,220.5855346,221052.2226,991.995957
19/03/2017 18:00,1001.46,1005.58,997.73,1002.58,244.6123351,245057.1781,1001.694446
19/03/2017 19:00,1001.52,1002.76,996.03,997.07,339.7712615,339502.2936,999.0760328
19/03/2017 20:00,997.07,1008.48,995.64,1005.47,373.0627689,375124.2609,1004.160921
19/03/2017 21:00,1006.55,1007.79,997.57,1000.7,279.2665497,280333.4395,1004.637126
19/03/2017 22:00,1001.01,1001.5,973,976,897.8591012,883068.8539,987.5035048
19/03/2017 23:00,976.76,991.61,973.45,989.71,443.0475165,434310.5257,984.4308515
20/03/2017 0:00,989.71,994.9,987.27,990.96,170.8826138,169409.1593,991.8727879
20/03/2017 1:00,993.91,1001.5,991.18,994,542.4592297,541355.1339,996.8322067
20/03/2017 2:00,994,996.04,980.01,986,692.070079,683529.9755,990.1252113
20/03/2017 3:00,987.45,995,985.05,994.21,269.1112883,266445.0536,991.3959501
20/03/2017 4:00,994.21,1024.92,987.84,1021.4,1359.945433,1372897.637,1002.489536
20/03/2017 5:00,1021.44,1046.9,1011,1043.4,1173.379915,1213967.005,1034.20535
20/03/2017 6:00,1039.77,1045,1026.5,1034.98,347.551323,359726.7514,1035.058644
20/03/2017 7:00,1034.97,1045,1029.04,1043.66,471.8623718,490006.1492,1037.802518
20/03/2017 8:00,1043,1063.7,1041,1053,864.343785,911177.4273,1052.712321
20/03/2017 9:00,1053,1056,1036.3,1051.82,531.2593935,555037.2497,1046.492058
20/03/2017 10:00,1051.82,1055.12,1034.5,1039.8,174.7310521,182305.2383,1044.063461
20/03/2017 11:00,1039.95,1040,1010.75,1034.8,561.9156315,576932.6549,1031.544799
20/03/2017 12:00,1034.79,1035.98,1006.56,1017.97,228.8877212,233116.0977,1023.430187
20/03/2017 13:00,1012.88,1024.24,1010.61,1019.95,117.3116369,119153.0433,1016.176427
20/03/2017 14:00,1019.97,1029.38,1017.19,1023.85,61.77618798,63150.68962,1023.27469
20/03/2017 15:00,1024.19,1039.49,1024.19,1029.17,153.5396203,158847.0768,1032.868204
20/03/2017 16:00,1030.07,1040.1,1029.17,1034.28,69.66794323,72177.28041,1035.24406
20/03/2017 17:00,1034.28,1035.35,1029.61,1031.64,27.26477231,28178.27236,1033.874185
20/03/2017 18:00,1032.28,1034.07,1024.38,1025.91,209.1990698,215466.4808,1031.232499
20/03/2017 19:00,1026.34,1026.34,1010.1,1022.75,400.3788415,417395.2274,1018.846127
20/03/2017 20:00,1019.02,1026.5,1011,1023.11,193.9967741,197522.6043,1018.944701
20/03/2017 21:00,1025.82,1025.82,1010.11,1012.39,485.0277985,493906.8721,1017.110782
20/03/2017 22:00,1010.1,1033,1010.01,1033,357.2129793,364167.5374,1017.531434
20/03/2017 23:00,1032,1040.98,1029.99,1040.27,368.4936812,381221.597,1033.444289
21/03/2017 0:00,1040.27,1046.68,1036.63,1046.6,323.1655135,336701.0707,1041.242708
21/03/2017 1:00,1046.6,1049.03,1039,1049,496.1231299,518354.3056,1045.473277
21/03/2017 2:00,1048.99,1053,1044.5,1047.81,557.3910388,584978.7069,1049.12246
21/03/2017 3:00,1048,1048,1035.07,1038.4,424.6546382,442851.5309,1042.809838
21/03/2017 4:00,1037.5,1048,1036.72,1043.31,556.6159024,581948.4459,1043.365038
21/03/2017 5:00,1043.31,1047.9,1041.8,1047.9,710.6371945,762801.1903,1044.105816
21/03/2017 6:00,1047.91,1050.49,1040.1,1045.83,257.1117493,268586.3096,1044.854944
21/03/2017 7:00,1045.96,1049.78,1040,1043.5,312.9076961,326685.9643,1045.414987
21/03/2017 8:00,1042.39,1043.7,1025.01,1034.94,427.8868144,443548.8729,1038.927043
21/03/2017 9:00,1034.93,1034.99,1025,1027.61,505.4286651,520328.8233,1030.773683
